YEAR,SAMPLE,SERIAL,HHWT,CLUSTER,REGION,STATEFIP,STRATA,GQ,PERNUM,PERWT,FAMUNIT,MOMLOC,POPLOC,RELATE,RELATED,SEX,AGE,MARST,RACE,RACED,BPL,BPLD,MBPL,MBPLD,FBPL,FBPLD,SCHOOL,SCHLMNTH,LIT,OCC,OCCSCORE,StateName,BirthplaceName,OccupationTitle
1930,193001,130244,100.95,1930001302441,21,26,104912616301,1,4,100.95,1,2,1,3,301,1,3,6,2,200,26,2600,42,4200,150,15010,1,,0,999,0,,,Not in labor force / missing
1930,193001,194082,100.95,1930001940821,12,36,157113606102,1,1,100.95,1,0,0,1,101,1,29,1,2,200,45,4500,45,4500,45,4500,1,,4,88,20,New York,South Carolina,Clerks and salesmen
1930,193001,222444,100.95,1930002224441,21,39,180723906101,1,4,100.95,1,2,1,3,301,1,11,6,2,200,39,3900,21,2100,47,4700,2,,4,999,0,Ohio,Ohio,Not in labor force / missing
1930,193001,195310,100.95,1930001953101,12,36,157813606101,1,2,100.95,1,0,0,2,201,2,30,1,2,200,260,26094,260,26094,260,26094,1,,4,999,0,New York,,Not in labor force / missing
1930,193001,130250,100.95,1930001302501,21,26,104912616301,1,5,100.95,1,0,0,7,701,2,32,5,2,200,13,1300,13,1300,13,1300,1,,4,263,6,,Illinois,Tailors and garment workers
1930,193001,11208,100.95,1930000112081,33,5,9510513102,1,1,100.95,1,0,0,1,101,1,50,1,2,200,5,500,5,500,5,500,1,,1,88,20,Arkansas,Arkansas,Clerks and salesmen
1930,193001,142450,100.95,1930001424501,32,28,116022809901,1,3,100.95,1,2,1,3,301,1,15,6,2,200,28,2800,28,2800,28,2800,1,,1,999,0,Mississippi,Mississippi,Not in labor force / missing
1930,193001,209811,100.95,1930002098111,31,37,170013709700,1,6,100.95,1,2,1,3,301,1,21,6,2,200,37,3700,37,3700,37,3700,1,,4,88,20,North Carolina,North Carolina,Clerks and salesmen
1930,193001,270264,100.95,1930002702641,31,45,221114507901,1,5,100.95,1,2,1,3,301,1,13,6,2,200,45,4500,45,4500,45,4500,1,,4,999,0,South Carolina,South Carolina,Not in labor force / missing
1930,193001,1637,100.95,1930000016371,32,1,1420104701,1,2,100.95,1,0,0,2,201,2,25,1,2,200,1,100,1,100,1,100,1,,1,254,4,Alabama,Alabama,Truck drivers / delivery
1930,193001,297002,100.95,1930002970021,31,51,244425108102,1,4,100.95,1,2,1,3,301,1,16,6,2,200,51,5100,51,5100,51,5100,1,,4,2,4,Virginia,Virginia,Farm managers / overseers
1930,193001,39503,100.95,1930000395031,31,12,31221203100,2,7,100.95,4,5,0,12,1203,2,3,6,2,200,45,4500,45,4500,45,4500,1,,0,999,0,Georgia,South Carolina,Not in labor force / missing
1930,193001,42729,100.95,1930000427291,31,13,33811301700,1,3,100.95,1,0,0,10,1031,1,13,6,2,200,13,1300,13,1300,13,1300,2,,4,999,0,Illinois,Illinois,Not in labor force / missing
1930,193001,106433,100.95,1930001064331,31,24,85512451001,1,1,100.95,1,0,0,1,101,2,43,2,2,200,24,2400,24,2400,24,2400,1,,4,263,6,Maryland,Maryland,Tailors and garment workers
1930,193001,143756,100.95,1930001437561,32,28,117012814900,1,5,100.95,1,0,0,9,901,2,6,6,2,200,28,2800,28,2800,22,2200,1,,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1930,193001,5530,100.95,1930000055301,32,1,5010112100,1,5,100.95,1,2,1,3,301,2,5,6,2,200,1,100,1,100,1,100,1,,0,999,0,Alabama,Alabama,Not in labor force / missing
1930,193001,143299,100.95,1930001432991,32,28,116622813301,1,2,100.95,1,0,0,2,201,2,46,1,2,200,28,2800,28,2800,28,2800,1,,4,2,4,Mississippi,Mississippi,Farm managers / overseers
1930,193001,9508,100.95,1930000095081,33,5,8320509501,1,5,100.95,1,2,1,3,301,2,6,6,2,200,5,500,5,500,5,500,1,,0,999,0,Arkansas,Arkansas,Not in labor force / missing
1930,193001,317296,100.95,1930003172961,41,56,262115600101,1,1,100.95,1,0,0,1,101,1,47,1,2,200,29,2900,29,2900,51,5100,1,,4,90,25,,Missouri,
1930,193001,293043,100.95,1930002930431,33,48,241114849102,1,4,100.95,1,2,1,3,301,2,7,6,2,200,48,4800,48,4800,48,4800,1,,0,999,0,Texas,Texas,Not in labor force / missing
1930,193001,288638,100.95,1930002886381,33,48,237514831501,1,2,100.95,1,0,0,2,201,2,60,1,2,200,48,4800,48,4800,48,4800,1,,4,999,0,Texas,Texas,Not in labor force / missing
1930,193001,211200,100.95,1930002112001,31,37,171213713901,1,1,100.95,1,0,0,1,101,1,38,1,2,200,37,3700,37,3700,37,3700,1,,1,1,9,North Carolina,North Carolina,Farm laborers
1930,193001,70814,100.95,1930000708141,21,17,57011719900,1,2,100.95,1,0,0,2,201,2,37,1,2,200,47,4700,47,4700,47,4700,1,,4,999,0,Kentucky,Tennessee,Not in labor force / missing
1930,193001,243364,100.95,1930002433641,12,42,197214200301,1,1,100.95,1,7,0,1,101,2,35,2,2,200,42,4200,24,2400,24,2400,1,,4,263,6,Pennsylvania,Pennsylvania,Tailors and garment workers
1930,193001,212841,100.95,1930002128411,31,37,172623718501,1,3,100.95,1,2,1,3,301,2,4,6,2,200,37,3700,37,3700,37,3700,1,,0,999,0,North Carolina,North Carolina,Not in labor force / missing
1930,193001,8280,100.95,1930000082801,33,5,7320504300,1,2,100.95,1,0,0,2,201,2,44,1,2,200,28,2800,37,3700,28,2800,1,,4,999,0,Arkansas,Mississippi,Not in labor force / missing
1930,193001,291209,100.95,1930002912091,33,48,239814843901,1,2,100.95,1,0,0,2,201,2,39,1,2,200,48,4800,48,4800,48,4800,1,,4,263,6,Texas,Texas,Tailors and garment workers
1930,193001,285324,100.95,1930002853241,33,48,234714820100,6,1,100.95,1,0,0,10,1031,1,21,6,2,200,48,4800,48,4800,48,4800,2,,4,999,0,Texas,Texas,Not in labor force / missing
1930,193001,99527,100.95,1930000995271,33,22,79222203300,1,1,100.95,1,0,0,1,101,1,52,5,2,200,22,2200,22,2200,22,2200,1,,4,88,20,Louisiana,Louisiana,Clerks and salesmen
1930,193001,188163,100.95,1930001881631,12,36,152723604701,1,1,100.95,1,0,0,1,101,1,48,1,2,200,36,3600,51,5100,51,5100,1,,4,52,27,New York,New York,
1930,193001,297339,100.95,1930002973391,31,51,244815109500,1,2,100.95,1,0,0,2,201,2,40,1,2,200,51,5100,51,5100,51,5100,1,,1,999,0,Virginia,Virginia,Not in labor force / missing
1930,193001,160097,100.95,1930001600971,11,33,130023300900,1,2,100.95,1,0,0,2,201,2,50,1,2,200,33,3300,33,3300,33,3300,1,,4,999,0,,,Not in labor force / missing
1930,193001,8039,100.95,1930000080391,33,5,7120503501,1,7,100.95,2,0,0,12,1203,1,47,5,2,200,28,2800,28,2800,28,2800,1,,1,2,4,Arkansas,Mississippi,Farm managers / overseers
1930,193001,91867,100.95,1930000918671,22,20,73022020901,1,5,100.95,1,2,1,3,301,1,14,6,2,200,40,4000,48,4800,48,4800,2,,4,999,0,,Oklahoma,Not in labor force / missing
1930,193001,276030,100.95,1930002760301,32,47,226214710300,1,3,100.95,2,0,0,12,1230,2,10,6,2,200,47,4700,47,4700,47,4700,1,,1,999,0,Tennessee,Tennessee,Not in labor force / missing
1930,193001,3625,100.95,1930000036251,32,1,3420108101,1,6,100.95,1,2,1,3,301,1,4,6,2,200,1,100,1,100,1,100,1,,0,999,0,Alabama,Alabama,Not in labor force / missing
1930,193001,299959,100.95,1930002999591,31,51,247015171002,1,2,100.95,1,0,0,2,201,2,57,1,2,200,51,5100,51,5100,51,5100,1,,4,999,0,Virginia,Virginia,Not in labor force / missing
1930,193001,289150,100.95,1930002891501,33,48,237914834702,1,5,100.95,1,2,1,3,301,1,12,6,2,200,48,4800,48,4800,48,4800,2,,4,2,4,Texas,Texas,Farm managers / overseers
1930,193001,4759,100.95,1930000047591,32,1,4320110102,1,4,100.95,1,0,0,4,401,2,26,1,2,200,1,100,1,100,1,100,1,,4,260,42,Alabama,Alabama,
1930,193001,90170,100.95,1930000901701,22,20,71712015500,1,1,100.95,1,0,0,1,101,1,72,1,2,200,47,4700,47,4700,47,4700,1,,4,253,19,,Tennessee,Teamsters / cart drivers
1930,193001,107046,100.95,1930001070461,31,24,86122451002,1,4,100.95,4,0,0,12,1204,2,27,2,2,200,24,2400,24,2400,24,2400,1,,4,261,6,Maryland,Maryland,Factory operatives
1930,193001,10070,100.95,1930000100701,33,5,8810510701,1,2,100.95,1,0,0,2,201,2,30,1,2,200,5,500,5,500,5,500,1,,4,999,0,Arkansas,Arkansas,Not in labor force / missing
1930,193001,238220,100.95,1930002382201,33,40,193414014301,1,5,100.95,2,0,0,12,1202,1,26,1,2,200,40,4000,5,500,5,500,1,,4,259,18,Oklahoma,Oklahoma,Other transport workers
1930,193001,108845,100.95,1930001088451,31,24,87812403100,1,1,100.95,1,0,0,1,101,1,42,1,2,200,24,2400,24,2400,24,2400,1,,4,88,20,Maryland,Maryland,Clerks and salesmen
1930,193001,151725,100.95,1930001517251,22,29,123122951000,1,2,100.95,1,4,0,7,701,2,22,2,2,200,29,2900,29,2900,47,4700,1,,4,999,0,Missouri,Missouri,Not in labor force / missing
1930,193001,161536,100.95,1930001615361,12,34,131123400300,1,7,100.95,1,2,1,3,301,2,0,6,2,200,34,3400,51,5100,34,3400,1,,0,999,0,New Jersey,New Jersey,Not in labor force / missing
1930,193001,46989,100.95,1930000469891,31,13,37221317502,1,1,100.95,1,0,0,1,101,2,59,5,2,200,13,1300,13,1300,13,1300,1,,4,142,14,Illinois,Illinois,Hand loom / textile workers
1930,193001,234995,100.95,1930002349951,33,40,190924007301,1,1,100.95,1,0,0,1,101,1,69,1,2,200,47,4700,47,4700,47,4700,1,,4,142,14,Oklahoma,Tennessee,Hand loom / textile workers
1930,193001,99942,100.95,1930000999421,33,22,79522206502,1,2,100.95,1,0,0,2,201,2,25,1,2,200,22,2200,22,2200,22,2200,1,,4,999,0,Louisiana,Louisiana,Not in labor force / missing
1930,193001,288981,100.95,1930002889811,33,48,237814833900,1,2,100.95,1,0,0,2,201,2,51,1,2,200,48,4800,48,4800,48,4800,1,,1,999,0,Texas,Texas,Not in labor force / missing
1930,193001,300351,100.95,1930003003511,31,51,247225171002,1,4,100.95,1,2,1,3,301,1,3,6,2,200,51,5100,51,5100,51,5100,1,,0,999,0,Virginia,Virginia,Not in labor force / missing
1930,193001,146976,100.95,1930001469761,22,29,119322909502,1,3,100.95,3,0,0,12,1203,1,25,6,2,200,29,2900,29,2900,29,2900,1,,4,259,18,Missouri,Missouri,Other transport workers
1930,193001,114819,100.95,1930001148191,11,25,92622501700,1,6,100.95,2,0,0,12,1214,2,40,5,2,200,51,5100,51,5100,51,5100,1,,4,261,6,,Virginia,Factory operatives
1930,193001,272699,100.95,1930002726991,32,47,223314700302,1,1,100.95,1,0,0,1,101,1,26,1,2,200,47,4700,47,4700,47,4700,1,,1,88,20,Tennessee,Tennessee,Clerks and salesmen
1930,193001,259054,100.95,1930002590541,12,42,210824210100,1,4,100.95,2,0,0,12,1202,1,48,5,2,200,24,2400,24,2400,24,2400,1,,4,263,6,Pennsylvania,Maryland,Tailors and garment workers
1930,193001,275508,100.95,1930002755081,32,47,225724709301,2,2,100.95,2,0,0,12,1204,1,38,1,2,200,45,4500,45,4500,45,4500,1,,4,88,20,Tennessee,South Carolina,Clerks and salesmen
1930,193001,3607,100.95,1930000036071,32,1,3420108100,1,2,100.95,1,0,0,2,201,2,31,1,2,200,1,100,1,100,1,100,1,,4,999,0,Alabama,Alabama,Not in labor force / missing
1930,193001,43425,100.95,1930000434251,31,13,34321304900,1,3,100.95,1,2,1,3,301,2,15,6,2,200,13,1300,13,1300,13,1300,2,,4,999,0,Illinois,Illinois,Not in labor force / missing
1930,193001,210120,100.95,1930002101201,31,37,170223710701,1,1,100.95,1,0,0,1,101,1,22,1,2,200,37,3700,37,3700,37,3700,1,,4,142,23,North Carolina,North Carolina,Hand loom / textile workers
1930,193001,56592,100.95,1930000565921,21,17,45921703100,2,3,100.95,2,0,0,12,1203,2,22,6,2,200,1,100,1,100,1,100,1,,4,262,11,Kentucky,Alabama,
1930,193001,280219,100.95,1930002802191,33,48,230014803700,1,3,100.95,1,2,1,3,303,2,9,6,2,200,48,4800,48,4800,48,4800,2,,0,999,0,Texas,Texas,Not in labor force / missing
1930,193001,143849,100.95,1930001438491,32,28,117022815100,1,1,100.95,1,0,0,1,101,1,54,1,2,200,28,2800,99,9900,99,9900,1,,1,142,14,Mississippi,Mississippi,Hand loom / textile workers
1930,193001,296097,100.95,1930002960971,31,51,243725102902,1,9,100.95,1,2,1,3,301,1,2,6,2,200,51,5100,51,5100,51,5100,1,,0,999,0,Virginia,Virginia,Not in labor force / missing
1930,193001,98479,100.95,1930000984791,33,22,78522201501,1,2,100.95,1,0,0,2,201,2,18,1,2,200,22,2200,22,2200,22,2200,1,,1,999,0,Louisiana,Louisiana,Not in labor force / missing
1930,193001,309258,100.95,1930003092581,31,54,255325408101,1,1,100.95,1,0,0,1,101,1,44,1,2,200,1,100,1,100,1,100,1,,1,88,24,,Alabama,Clerks and salesmen
1930,193001,1645,100.95,1930000016451,32,1,1420104701,1,4,100.95,1,2,1,3,301,1,1,6,2,200,1,100,1,100,28,2800,1,,0,999,0,Alabama,Alabama,Not in labor force / missing
1930,193001,2632,100.95,1930000026321,32,1,2320107302,1,1,100.95,1,0,0,1,101,1,30,1,2,200,40,4000,40,4000,40,4000,1,,4,66,23,Alabama,Oklahoma,
1930,193001,277252,100.95,1930002772521,32,47,227214715701,1,2,100.95,1,0,1,3,301,2,18,6,2,200,47,4700,47,4700,47,4700,1,,4,999,0,Tennessee,Tennessee,Not in labor force / missing
1930,193001,141224,100.95,1930001412241,32,28,115022806302,1,2,100.95,1,0,0,2,201,2,35,1,2,200,28,2800,28,2800,28,2800,1,,1,2,4,Mississippi,Mississippi,Farm managers / overseers
1930,193001,211353,100.95,1930002113531,31,37,171323714701,1,2,100.95,1,0,0,2,201,2,19,1,2,200,37,3700,37,3700,37,3700,1,,4,999,0,North Carolina,North Carolina,Not in labor force / missing
1930,193001,268550,100.95,1930002685501,31,45,219614503900,1,3,100.95,1,2,1,3,301,1,17,6,2,200,45,4500,45,4500,45,4500,1,,4,999,0,South Carolina,South Carolina,Not in labor force / missing
1930,193001,44897,100.95,1930000448971,31,13,35521310900,1,10,100.95,1,2,1,3,301,1,8,6,2,200,13,1300,13,1300,13,1300,2,,0,999,0,Illinois,Illinois,Not in labor force / missing
1930,193001,42387,100.95,1930000423871,31,12,33511212700,2,6,100.95,3,0,0,12,1203,1,30,6,2,200,12,1200,12,1200,99,9900,1,,4,88,20,Georgia,Georgia,Clerks and salesmen
1930,193001,9576,100.95,1930000095761,33,5,8410509101,1,4,100.95,1,2,1,3,301,1,18,6,2,200,5,500,48,4800,22,2200,2,,4,999,0,Arkansas,Arkansas,Not in labor force / missing
1930,193001,130422,100.95,1930001304221,21,26,105022616302,1,4,100.95,1,2,1,3,301,2,10,6,2,200,28,2800,28,2800,28,2800,2,,4,999,0,,Mississippi,Not in labor force / missing
1930,193001,42661,100.95,1930000426611,31,13,33721301500,1,3,100.95,1,1,0,3,301,1,28,6,2,200,13,1300,13,1300,13,1300,1,,1,261,16,Illinois,Illinois,Factory operatives
1930,193001,287967,100.95,1930002879671,33,48,237014828900,1,1,100.95,1,0,0,1,101,1,62,1,2,200,48,4800,22,2200,28,2800,1,,1,142,14,Texas,Texas,Hand loom / textile workers
1930,193001,285147,100.95,1930002851471,33,48,234424820100,1,3,100.95,1,2,1,3,301,1,29,2,2,200,48,4800,48,4800,48,4800,1,,4,87,23,Texas,Texas,
1930,193001,206624,100.95,1930002066241,31,37,167213700702,1,4,100.95,1,2,1,3,301,1,20,6,2,200,37,3700,37,3700,37,3700,1,,4,88,20,North Carolina,North Carolina,Clerks and salesmen
1930,193001,193915,100.95,1930001939151,12,36,156923606102,1,1,100.95,1,0,0,1,101,1,45,1,2,200,110,11000,110,11000,110,11000,1,,1,87,23,New York,,
1930,193001,108513,100.95,1930001085131,31,24,87512402302,1,9,100.95,1,2,1,3,301,2,2,6,2,200,24,2400,24,2400,24,2400,1,,0,999,0,Maryland,Maryland,Not in labor force / missing
1930,193001,208415,100.95,1930002084151,31,37,168813706501,1,4,100.95,1,2,1,3,301,1,17,6,2,200,37,3700,37,3700,37,3700,1,,4,2,4,North Carolina,North Carolina,Farm managers / overseers
1930,193001,276644,100.95,1930002766441,32,47,226624711901,1,8,100.95,1,2,1,3,301,2,0,6,2,200,47,4700,1,100,22,2200,1,,0,999,0,Tennessee,Tennessee,Not in labor force / missing
1930,193001,103052,100.95,1930001030521,33,22,82612212500,1,7,100.95,1,2,1,3,301,2,6,6,2,200,22,2200,22,2200,22,2200,1,,0,999,0,Louisiana,Louisiana,Not in labor force / missing
1930,193001,268317,100.95,1930002683171,31,45,219324502902,1,1,100.95,1,0,0,1,101,1,46,1,2,200,45,4500,45,4500,45,4500,1,,4,142,14,South Carolina,South Carolina,Hand loom / textile workers
1930,193001,249233,100.95,1930002492331,12,42,202614204301,1,2,100.95,2,0,0,12,1203,2,29,2,2,200,36,3600,36,3600,36,3600,1,,4,999,0,Pennsylvania,New York,Not in labor force / missing
1930,193001,277097,100.95,1930002770971,32,47,227024714901,1,1,100.95,1,0,0,1,101,1,40,1,2,200,47,4700,47,4700,47,4700,1,,1,88,20,Tennessee,Tennessee,Clerks and salesmen
1930,193001,207252,100.95,1930002072521,31,37,167723702300,1,5,100.95,1,2,1,3,301,1,13,6,2,200,37,3700,37,3700,37,3700,2,,4,999,0,North Carolina,North Carolina,Not in labor force / missing
1930,193001,193980,100.95,1930001939801,12,36,157023606100,1,1,100.95,1,0,0,1,101,1,32,1,2,200,260,26094,260,26094,260,26094,1,,4,87,15,New York,,
1930,193001,42432,100.95,1930000424321,31,12,33521213100,1,1,100.95,1,0,5,1,101,1,58,1,2,200,13,1300,13,1300,13,1300,1,,4,142,14,Georgia,Illinois,Hand loom / textile workers
1930,193001,286709,100.95,1930002867091,33,48,236014823100,1,2,100.95,1,0,0,2,201,2,30,1,2,200,48,4800,48,4800,48,4800,1,,4,999,0,Texas,Texas,Not in labor force / missing
1930,193001,259151,100.95,1930002591511,12,42,210914210101,1,3,100.95,1,2,1,3,301,2,16,6,2,200,24,2400,24,2400,24,2400,2,,4,999,0,Pennsylvania,Maryland,Not in labor force / missing
1930,193001,217666,100.95,1930002176661,21,39,176823903501,1,2,100.95,1,0,0,2,201,2,30,1,2,200,51,5100,51,5100,51,5100,1,,4,999,0,Ohio,Virginia,Not in labor force / missing
1930,193001,45767,100.95,1930000457671,31,13,36121312102,3,1,100.95,1,0,0,13,1301,1,16,6,2,200,13,1300,13,1300,13,1300,1,,1,88,20,Illinois,Illinois,Clerks and salesmen
1930,193001,8288,100.95,1930000082881,33,5,7320504300,1,1,100.95,1,3,0,1,101,1,35,1,2,200,5,500,5,500,5,500,1,,1,260,42,Arkansas,Arkansas,
1930,193001,139964,100.95,1930001399641,32,28,114022801501,1,5,100.95,1,2,1,3,301,1,4,6,2,200,28,2800,28,2800,28,2800,1,,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1930,193001,234290,100.95,1930002342901,33,40,190414005100,1,3,100.95,3,0,0,12,1204,1,27,5,2,200,48,4800,48,4800,48,4800,1,,4,88,20,Oklahoma,Texas,Clerks and salesmen
1930,193001,62334,100.95,1930000623341,21,17,50711703102,1,3,100.95,1,2,1,3,301,1,7,6,2,200,13,1300,13,1300,13,1300,2,,0,999,0,Kentucky,Illinois,Not in labor force / missing
1930,193001,108981,100.95,1930001089811,31,24,87912403502,1,3,100.95,1,2,1,3,301,1,6,6,2,200,24,2400,24,2400,24,2400,1,,0,999,0,Maryland,Maryland,Not in labor force / missing
1930,193001,52425,100.95,1930000524251,21,17,41921703101,2,5,100.95,3,0,0,12,1203,1,34,1,2,200,28,2800,28,2800,28,2800,1,,4,88,20,Kentucky,Mississippi,Clerks and salesmen
1930,193001,211570,100.95,1930002115701,31,37,171523715301,1,6,100.95,1,1,0,3,301,2,20,1,2,200,37,3700,37,3700,37,3700,1,,4,999,0,North Carolina,North Carolina,Not in labor force / missing
1930,193001,180763,100.95,1930001807631,12,36,146513600500,1,2,100.95,1,0,0,2,201,2,22,1,2,200,12,1200,250,25000,12,1200,1,,4,999,0,New York,Georgia,Not in labor force / missing
1930,193001,286888,100.95,1930002868881,33,48,236114824102,1,2,100.95,1,0,0,2,201,2,37,1,2,200,48,4800,48,4800,48,4800,1,,4,142,14,Texas,Texas,Hand loom / textile workers
1930,193001,211603,100.95,1930002116031,31,37,171613715500,1,6,100.95,1,2,1,3,301,2,15,6,2,200,37,3700,37,3700,37,3700,1,,4,2,4,North Carolina,North Carolina,Farm managers / overseers
1930,193001,141530,100.95,1930001415301,32,28,115312807501,1,6,100.95,1,2,1,3,301,1,8,6,2,200,28,2800,28,2800,1,100,2,,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1930,193001,73829,100.95,1930000738291,21,18,59121806701,1,8,100.95,1,0,0,8,801,2,27,4,2,200,18,1800,18,1800,18,1800,1,,4,263,6,,,Tailors and garment workers
1930,193001,282712,100.95,1930002827121,33,48,232324812101,1,3,100.95,1,2,1,3,301,1,16,6,2,200,48,4800,48,4800,22,2200,2,,4,999,0,Texas,Texas,Not in labor force / missing
1930,193001,208307,100.95,1930002083071,31,37,168713706301,2,7,100.95,6,0,0,12,1202,2,26,2,2,200,45,4500,45,4500,45,4500,1,,4,261,6,North Carolina,South Carolina,Factory operatives
1930,193001,143133,100.95,1930001431331,32,28,116612813300,1,1,100.95,1,0,0,1,101,1,46,1,2,200,28,2800,28,2800,28,2800,1,,4,142,14,Mississippi,Mississippi,Hand loom / textile workers
1930,193001,42597,100.95,1930000425971,31,13,33711300900,1,1,100.95,1,0,0,1,101,1,23,1,2,200,13,1300,13,1300,13,1300,1,,4,1,9,Illinois,Illinois,Farm laborers
1930,193001,141067,100.95,1930001410671,32,28,114922805300,1,7,100.95,1,2,1,3,303,2,7,6,2,200,28,2800,28,2800,28,2800,1,,0,999,0,Mississippi,Mississippi,Not in labor force / missing
1930,193001,164564,100.95,1930001645641,12,34,133523401300,1,4,100.95,2,0,0,12,1202,1,22,1,2,200,45,4500,45,4500,45,4500,1,,4,87,23,New Jersey,South Carolina,
1930,193001,98837,100.95,1930000988371,33,22,78812201701,1,6,100.95,1,2,1,3,301,1,16,6,2,200,22,2200,22,2200,22,2200,2,,1,2,4,Louisiana,Louisiana,Farm managers / overseers
1930,193001,132359,100.95,1930001323591,21,26,107222616301,1,1,100.95,1,0,0,1,101,1,32,1,2,200,37,3700,37,3700,37,3700,1,,4,88,20,,North Carolina,Clerks and salesmen
1930,193001,284603,100.95,1930002846031,33,48,233814818102,1,7,100.95,1,2,1,3,301,2,3,6,2,200,48,4800,48,4800,48,4800,1,,0,999,0,Texas,Texas,Not in labor force / missing
1930,193001,93741,100.95,1930000937411,32,21,74612107501,1,2,100.95,1,1,0,3,301,1,20,1,2,200,21,2100,21,2100,47,4700,1,,1,1,9,Massachusetts,Massachusetts,Farm laborers
1930,193001,128704,100.95,1930001287041,21,26,103412616301,1,8,100.95,4,7,0,12,1203,2,6,6,2,200,26,2600,28,2800,28,2800,1,,0,999,0,,,Not in labor force / missing
1930,193001,101239,100.95,1930001012391,33,22,80922207102,1,1,100.95,1,3,0,1,101,2,30,5,2,200,22,2200,22,2200,22,2200,1,,4,261,6,Louisiana,Louisiana,Factory operatives
1930,193001,102400,100.95,1930001024001,33,22,82022210302,1,3,100.95,1,2,1,3,301,1,22,6,2,200,22,2200,22,2200,22,2200,1,,4,999,0,Louisiana,Louisiana,Not in labor force / missing
1930,193001,273576,100.95,1930002735761,32,47,224114703702,1,5,100.95,1,0,0,6,601,2,108,5,2,200,47,4700,47,4700,47,4700,1,,4,999,0,Tennessee,Tennessee,Not in labor force / missing
1930,193001,267381,100.95,1930002673811,31,45,218524500702,1,2,100.95,1,0,0,2,201,2,24,1,2,200,45,4500,45,4500,45,4500,1,,4,999,0,South Carolina,South Carolina,Not in labor force / missing
1930,193001,218408,100.95,1930002184081,21,39,177413903502,2,10,100.95,8,0,0,12,1204,1,27,1,2,200,51,5100,51,5100,51,5100,1,,1,88,20,Ohio,Virginia,Clerks and salesmen
1930,193001,312996,100.95,1930003129961,21,55,258425507900,2,2,100.95,1,0,0,2,201,2,34,1,2,200,48,4800,48,4800,48,4800,1,,4,247,7,,Texas,
1930,193001,309269,100.95,1930003092691,31,54,255325408101,1,2,100.95,1,0,0,2,201,2,37,1,2,200,1,100,1,100,1,100,1,,4,999,0,,Alabama,Not in labor force / missing
